segmnet_id,wkt,time,avg_speed
22639057,"LINESTRING(21.002666 52.289715,21.002827 52.28976,21.002995 52.28981,21.003181 52.28987,21.003355 52.28994,21.003504 52.29,21.003607 52.29005,21.003736 52.290123,21.003832 52.29018,21.00391 52.290237,21.00398 52.29029,21.00405 52.290356,21.004099 52.29041,21.004156 52.290478,21.00421 52.29056,21.004244 52.290638,21.004263 52.2907,21.004276 52.29076,21.004284 52.29083,21.004276 52.29091,21.00426 52.290993,21.004232 52.291065,21.004196 52.29113,21.00415 52.2912,21.0041 52.291256,21.004044 52.291317,21.003977 52.291367,21.003887 52.29143,21.0038 52.291477,21.003723 52.291515,21.003628 52.291557,21.003529 52.291595,21.00342 52.291634,21.003273 52.29167,21.0031 52.291718,21.002237 52.291927)",2024-11-04 18:30:00.000000,34
21716559,"LINESTRING(20.994385 52.298435,20.995285 52.29759,20.99583 52.297047)",2024-11-04 18:45:00.000000,45
22351324,"LINESTRING(21.025648 52.29749,21.027906 52.298157,21.029402 52.298607,21.029871 52.298744)",2024-11-04 18:45:00.000000,30
22639057,"LINESTRING(21.002666 52.289715,21.002827 52.28976,21.002995 52.28981,21.003181 52.28987,21.003355 52.28994,21.003504 52.29,21.003607 52.29005,21.003736 52.290123,21.003832 52.29018,21.00391 52.290237,21.00398 52.29029,21.00405 52.290356,21.004099 52.29041,21.004156 52.290478,21.00421 52.29056,21.004244 52.290638,21.004263 52.2907,21.004276 52.29076,21.004284 52.29083,21.004276 52.29091,21.00426 52.290993,21.004232 52.291065,21.004196 52.29113,21.00415 52.2912,21.0041 52.291256,21.004044 52.291317,21.003977 52.291367,21.003887 52.29143,21.0038 52.291477,21.003723 52.291515,21.003628 52.291557,21.003529 52.291595,21.00342 52.291634,21.003273 52.29167,21.0031 52.291718,21.002237 52.291927)",2024-11-04 18:45:00.000000,35
23849701,"LINESTRING(20.88932 52.24019,20.88919 52.2402)",2024-11-04 18:45:00.000000,4
2004253,"LINESTRING(20.928356 52.248222,20.923952 52.24766,20.923027 52.247543)",2024-11-04 19:00:00.000000,52
19336222,"LINESTRING(20.893345 52.243576,20.89304 52.24348,20.892567 52.24328,20.892378 52.243195,20.892258 52.243134)",2024-11-04 18:30:00.000000,56
18909918,"LINESTRING(20.897207 52.24017,20.897274 52.240517,20.897295 52.240643,20.897308 52.24073)",2024-11-04 18:30:00.000000,2
22096160,"LINESTRING(21.034082 52.29664,21.035648 52.296505)",2024-11-04 18:45:00.000000,27
14501092,"LINESTRING(21.021034 52.286625,21.0208 52.286564)",2024-11-04 18:45:00.000000,1
24995166,"LINESTRING(21.079777 52.30769,21.078756 52.30769,21.07757 52.30769,21.07596 52.307693,21.075382 52.307693,21.074806 52.307693,21.07448 52.30769,21.074072 52.307674,21.073656 52.307644,21.073286 52.30762,21.072927 52.307606,21.0727 52.307606,21.07187 52.307602,21.069141 52.30761)",2024-11-04 19:00:00.000000,39
22351324,"LINESTRING(21.025648 52.29749,21.027906 52.298157,21.029402 52.298607,21.029871 52.298744)",2024-11-04 19:00:00.000000,37
22201999,"LINESTRING(20.948374 52.257126,20.949179 52.257957)",2024-11-04 19:00:00.000000,53
20342080,"LINESTRING(21.021456 52.29072,21.021011 52.290596,21.020754 52.290524,21.020687 52.2905,21.020655 52.290474,21.020584 52.29041)",2024-11-04 18:30:00.000000,0
22642116,"LINESTRING(21.02116 52.29607,21.021626 52.29622,21.022041 52.296352,21.022194 52.296402)",2024-11-04 18:45:00.000000,55
25538938,"LINESTRING(20.988018 52.30428,20.988771 52.303715,20.988827 52.303673,20.98888 52.303635,20.98906 52.303497)",2024-11-04 19:00:00.000000,13
14690475,"LINESTRING(20.967756 52.272118,20.96764 52.272057,20.967443 52.271988,20.967281 52.271957,20.967125 52.271954,20.966978 52.27197,20.966852 52.271996,20.966732 52.272034,20.966656 52.27207,20.966578 52.272118,20.966515 52.272163,20.966465 52.27222,20.966421 52.27228,20.966387 52.272354,20.966383 52.272434,20.966396 52.272507,20.966417 52.272568,20.966448 52.272636,20.966497 52.272717,20.96662 52.272877)",2024-11-04 19:30:00.000000,25
14626171,"LINESTRING(20.959429 52.271843,20.959661 52.27156,20.95973 52.271496,20.959812 52.271423,20.959915 52.27136,20.960028 52.271297,20.960278 52.2712,20.960901 52.270935,20.961018 52.270893)",2024-11-04 19:45:00.000000,0
14690475,"LINESTRING(20.967756 52.272118,20.96764 52.272057,20.967443 52.271988,20.967281 52.271957,20.967125 52.271954,20.966978 52.27197,20.966852 52.271996,20.966732 52.272034,20.966656 52.27207,20.966578 52.272118,20.966515 52.272163,20.966465 52.27222,20.966421 52.27228,20.966387 52.272354,20.966383 52.272434,20.966396 52.272507,20.966417 52.272568,20.966448 52.272636,20.966497 52.272717,20.96662 52.272877)",2024-11-04 19:45:00.000000,19
26390292,"LINESTRING(21.092663 52.307785,21.092749 52.307896,21.092775 52.307934,21.092943 52.308155,21.093077 52.308327,21.093307 52.30861,21.094343 52.30984)",2024-11-04 19:45:00.000000,33
25793303,"LINESTRING(21.036179 52.30018,21.036228 52.29969,21.036234 52.299644)",2024-11-04 11:45:00.000000,4
26390292,"LINESTRING(21.092663 52.307785,21.092749 52.307896,21.092775 52.307934,21.092943 52.308155,21.093077 52.308327,21.093307 52.30861,21.094343 52.30984)",2024-11-04 12:00:00.000000,43
25337270,"LINESTRING(20.984228 52.286945,20.985233 52.286354)",2024-11-04 12:00:00.000000,55
19336080,"LINESTRING(20.885942 52.237476,20.884136 52.235706)",2024-11-04 12:00:00.000000,51
9687980,"LINESTRING(20.899847 52.242306,20.898596 52.242393,20.89841 52.242405)",2024-11-04 12:00:00.000000,13
18179704,"LINESTRING(20.897379 52.24408,20.897396 52.244167)",2024-11-04 12:00:00.000000,20
25733701,"LINESTRING(21.016134 52.294094,21.01639 52.293747,21.017508 52.292183,21.01767 52.291958)",2024-11-04 19:15:00.000000,23
